month,quarter,region,channel,category,campaign,orders,revenue_ngn,cost_ngn,gross_profit_ngn,marketing_spend_ngn,returns,support_tickets,new_customers,repeat_customers,churned_customers,fulfillment_delay_hours,stockout_risk_pct,customer_satisfaction,data_quality_flags
2025-10,2025 Q4,Kano,Web,Grocery,Always On,422,8228578,6730977,1497601,510172,9,31,139,162,9,20.6,0.0802,4.35,24
2025-10,2025 Q4,Kano,Web,Business Supplies,SME Restock,276,18617856,13516563,5101293,1377721,9,20,92,105,7,20.8,0.0998,4.25,24
2025-10,2025 Q4,Kano,Marketplace,Electronics,Always On,304,27555776,21300615,6255161,1708458,23,29,115,99,11,21.2,0.1464,3.94,29
2025-10,2025 Q4,Kano,Marketplace,Home & Living,Always On,243,13318344,9362796,3955548,825737,12,20,91,80,7,20.7,0.0943,4.19,29
2025-10,2025 Q4,Kano,Marketplace,Beauty,Always On,187,5617293,3482722,2134571,348272,5,15,70,62,5,20.4,0.0661,4.33,29
2025-10,2025 Q4,Kano,Marketplace,Fashion,Always On,279,9998244,6758813,3239431,619891,29,23,107,89,12,20.9,0.1117,3.93,29
2025-10,2025 Q4,Kano,Marketplace,Grocery,Always On,339,6610161,5459993,1150168,409830,8,28,125,114,8,20.6,0.0802,4.33,29
2025-10,2025 Q4,Kano,Marketplace,Business Supplies,SME Restock,222,14975232,10991820,3983412,1108167,8,18,82,74,6,20.8,0.0998,4.23,29
2025-10,2025 Q4,Kano,Partner,Electronics,Always On,252,22842288,17474350,5367938,1416222,17,20,77,104,8,21.2,0.1464,3.99,24
2025-10,2025 Q4,Kano,Partner,Home & Living,Always On,201,11016408,7656404,3360004,683017,9,13,61,84,5,20.7,0.0943,4.23,24
2025-10,2025 Q4,Kano,Partner,Beauty,Always On,155,4656045,2849500,1806545,288675,4,10,46,65,3,20.4,0.0661,4.37,24
2025-10,2025 Q4,Kano,Partner,Fashion,Always On,231,8278116,5529781,2748335,513243,22,15,72,94,9,20.9,0.1117,3.99,24
2025-10,2025 Q4,Kano,Partner,Grocery,Always On,281,5479219,4482001,997218,339712,6,18,84,118,6,20.6,0.0802,4.36,24
2025-10,2025 Q4,Kano,Partner,Business Supplies,SME Restock,184,12411904,9011042,3400862,918481,6,12,55,77,4,20.8,0.0998,4.26,24
2025-11,2025 Q4,Lagos,Store,Electronics,Peak Season,1321,120422360,91641416,28780944,8911255,93,97,363,597,42,17.1,0.1007,4.10,16
2025-11,2025 Q4,Lagos,Store,Home & Living,Peak Season,1057,58261840,40258931,18002909,4311376,47,63,286,483,27,16.7,0.0649,4.31,16
2025-11,2025 Q4,Lagos,Store,Beauty,Peak Season,815,24621150,14969659,9651491,1821965,22,48,218,375,17,16.4,0.0455,4.42,16
2025-11,2025 Q4,Lagos,Store,Fashion,Peak Season,1211,43644440,28979908,14664532,3229689,116,72,338,541,46,16.8,0.0769,4.07,16
2025-11,2025 Q4,Lagos,Store,Grocery,Peak Season,1475,28924750,23544746,5380004,2140432,32,88,393,682,29,16.6,0.0552,4.42,16
2025-11,2025 Q4,Lagos,Store,Business Supplies,Peak Season,903,61259520,44229373,17030147,4533204,31,54,243,414,20,16.7,0.0687,4.34,16
2025-11,2025 Q4,Lagos,Web,Electronics,Peak Season,1182,107751120,81998602,25752518,7973583,83,104,395,449,41,17.1,0.1007,4.08,16
2025-11,2025 Q4,Lagos,Web,Home & Living,Peak Season,946,52143520,36031172,16112348,3858620,42,70,312,364,27,16.7,0.0649,4.29,16
2025-11,2025 Q4,Lagos,Web,Beauty,Peak Season,729,22023090,13390039,8633051,1629709,20,53,239,282,17,16.4,0.0455,4.40,16
2025-11,2025 Q4,Lagos,Web,Fashion,Peak Season,1083,39031320,25916796,13114524,2888318,103,80,366,406,44,16.8,0.0769,4.05,16
2025-11,2025 Q4,Lagos,Web,Grocery,Peak Season,1320,25885200,21070553,4814647,1915505,29,97,431,514,30,16.6,0.0552,4.40,16
2025-11,2025 Q4,Lagos,Web,Business Supplies,Peak Season,808,54814720,39576228,15238492,4056289,28,59,266,312,21,16.7,0.0687,4.32,16
2025-11,2025 Q4,Lagos,Marketplace,Electronics,Peak Season,950,86602000,66596938,20005062,6408548,74,92,355,315,37,17.1,0.1007,4.04,19
2025-11,2025 Q4,Lagos,Marketplace,Home & Living,Peak Season,760,41891200,29281949,12609251,3099949,37,63,281,256,24,16.7,0.0649,4.26,19
2025-11,2025 Q4,Lagos,Marketplace,Beauty,Peak Season,586,17703060,10905085,6797975,1310026,18,48,215,199,16,16.4,0.0455,4.38,19
2025-11,2025 Q4,Lagos,Marketplace,Fashion,Peak Season,871,31390840,21094644,10296196,2322922,91,72,329,284,39,16.8,0.0769,4.00,19
2025-11,2025 Q4,Lagos,Marketplace,Grocery,Peak Season,1061,20806210,17102705,3703505,1539660,25,88,388,362,27,16.6,0.0552,4.38,19
2025-11,2025 Q4,Lagos,Marketplace,Business Supplies,Peak Season,649,44028160,32140557,11887603,3258084,24,53,239,220,18,16.7,0.0687,4.29,19
2025-11,2025 Q4,Lagos,Partner,Electronics,Peak Season,788,71834080,54665735,17168345,5315722,55,63,238,330,26,17.1,0.1007,4.09,16
2025-11,2025 Q4,Lagos,Partner,Home & Living,Peak Season,630,34725600,23995390,10730210,2569694,28,42,188,267,17,16.7,0.0649,4.30,16
2025-11,2025 Q4,Lagos,Partner,Beauty,Peak Season,486,14682060,8926692,5755368,1086472,13,32,143,208,10,16.4,0.0455,4.41,16
2025-11,2025 Q4,Lagos,Partner,Fashion,Peak Season,722,26020880,17277864,8743016,1925545,69,48,221,299,28,16.8,0.0769,4.06,16
2025-11,2025 Q4,Lagos,Partner,Grocery,Peak Season,880,17256800,14047035,3209765,1277003,19,58,258,378,18,16.6,0.0552,4.41,16
2025-11,2025 Q4,Lagos,Partner,Business Supplies,Peak Season,538,36497920,26351498,10146422,2700846,18,36,159,229,13,16.7,0.0687,4.33,16
2025-11,2025 Q4,Abuja,Store,Electronics,Peak Season,1005,91615800,70086087,21529713,6779569,71,74,276,454,32,17.8,0.1081,4.09,17
2025-11,2025 Q4,Abuja,Store,Home & Living,Peak Season,804,44316480,30799954,13516526,3279420,36,48,218,367,20,17.4,0.0697,4.30,17
2025-11,2025 Q4,Abuja,Store,Beauty,Peak Season,619,18699990,11444394,7255596,1383799,17,37,166,285,13,17.1,0.0488,4.41,17
2025-11,2025 Q4,Abuja,Store,Fashion,Peak Season,921,33192840,22172817,11020023,2456270,88,55,257,411,35,17.5,0.0825,4.06,17
2025-11,2025 Q4,Abuja,Store,Grocery,Peak Season,1122,22002420,17997980,4004440,1628179,24,67,299,518,22,17.3,0.0593,4.42,17
2025-11,2025 Q4,Abuja,Store,Business Supplies,Peak Season,686,46538240,33786762,12751478,3443830,24,41,185,314,15,17.4,0.0737,4.33,17
2025-11,2025 Q4,Abuja,Web,Electronics,Peak Season,899,81952840,62693923,19258917,6064510,63,79,301,341,31,17.8,0.1081,4.07,17
2025-11,2025 Q4,Abuja,Web,Home & Living,Peak Season,719,39631280,27543740,12087540,2932715,32,53,238,276,20,17.4,0.0697,4.28,17
2025-11,2025 Q4,Abuja,Web,Beauty,Peak Season,554,16736340,10242640,6493700,1238489,15,40,181,215,13,17.1,0.0488,4.39,17
2025-11,2025 Q4,Abuja,Web,Fashion,Peak Season,824,29696960,19837569,9859391,2197575,79,60,279,309,34,17.5,0.0825,4.04,17
2025-11,2025 Q4,Abuja,Web,Grocery,Peak Season,1004,19688440,16105144,3583296,1456945,22,74,328,391,23,17.3,0.0593,4.40,17
2025-11,2025 Q4,Abuja,Web,Business Supplies,Peak Season,614,41653760,30240630,11413130,3082378,21,45,202,237,16,17.4,0.0737,4.31,17
2025-11,2025 Q4,Abuja,Marketplace,Electronics,Peak Season,723,65908680,50947410,14961270,4877242,56,70,271,239,28,17.8,0.1081,4.03,20
2025-11,2025 Q4,Abuja,Marketplace,Home & Living,Peak Season,578,31859360,22397130,9462230,2357593,28,47,214,194,18,17.4,0.0697,4.25,20
2025-11,2025 Q4,Abuja,Marketplace,Beauty,Peak Season,445,13443450,8334939,5108511,994815,13,36,163,151,12,17.1,0.0488,4.37,20
2025-11,2025 Q4,Abuja,Marketplace,Fashion,Peak Season,662,23858480,16128332,7730148,1765528,69,54,250,216,30,17.5,0.0825,3.99,20
2025-11,2025 Q4,Abuja,Marketplace,Grocery,Peak Season,807,15825270,13071673,2753597,1171070,19,66,295,276,20,17.3,0.0593,4.37,20
2025-11,2025 Q4,Abuja,Marketplace,Business Supplies,Peak Season,494,33512960,24598513,8914447,2479959,19,41,182,167,14,17.4,0.0737,4.28,20
2025-11,2025 Q4,Abuja,Partner,Electronics,Peak Season,599,54604840,41772703,12832137,4040758,42,48,181,251,20,17.8,0.1081,4.08,17
2025-11,2025 Q4,Abuja,Partner,Home & Living,Peak Season,479,26402480,18349724,8052756,1953784,21,32,143,203,12,17.4,0.0697,4.29,17
2025-11,2025 Q4,Abuja,Partner,Beauty,Peak Season,369,11147490,6822264,4325226,824914,10,24,109,157,8,17.1,0.0488,4.40,17
2025-11,2025 Q4,Abuja,Partner,Fashion,Peak Season,549,19785960,13217021,6568939,1464161,52,36,168,227,21,17.5,0.0825,4.05,17
2025-11,2025 Q4,Abuja,Partner,Grocery,Peak Season,669,13119090,10731416,2387674,970813,14,44,196,287,14,17.3,0.0593,4.41,17
2025-11,2025 Q4,Abuja,Partner,Business Supplies,Peak Season,409,27746560,20144003,7602557,2053245,14,27,121,174,10,17.4,0.0737,4.32,17
2025-11,2025 Q4,Port Harcourt,Store,Electronics,Peak Season,800,72928000,55789920,17138080,5396672,56,59,220,361,25,19.6,0.1278,4.04,20
2025-11,2025 Q4,Port Harcourt,Store,Home & Living,Peak Season,640,35276800,24517376,10759424,2610483,28,38,173,292,16,19.1,0.0823,4.27,20
2025-11,2025 Q4,Port Harcourt,Store,Beauty,Peak Season,493,14893530,9114840,5778690,1102121,13,29,132,227,10,18.9,0.0577,4.39,20
2025-11,2025 Q4,Port Harcourt,Store,Fashion,Peak Season,733,26417320,17646770,8770550,1954882,70,43,205,327,28,19.3,0.0975,4.03,20
2025-11,2025 Q4,Port Harcourt,Store,Grocery,Peak Season,893,17511730,14324595,3187135,1295868,19,53,238,412,17,19.0,0.0700,4.39,20
2025-11,2025 Q4,Port Harcourt,Store,Business Supplies,Peak Season,546,37040640,26891505,10149135,2741007,19,32,147,250,12,19.2,0.0871,4.30,20
2025-11,2025 Q4,Port Harcourt,Web,Electronics,Peak Season,716,65270560,49931978,15338582,4830021,50,63,240,271,25,19.6,0.1278,4.02,20
2025-11,2025 Q4,Port Harcourt,Web,Home & Living,Peak Season,572,31528640,21912405,9616235,2333119,25,42,189,220,16,19.1,0.0823,4.25,20
2025-11,2025 Q4,Port Harcourt,Web,Beauty,Peak Season,441,13322610,8153437,5169173,985873,12,32,144,171,10,18.9,0.0577,4.37,20
2025-11,2025 Q4,Port Harcourt,Web,Fashion,Peak Season,656,23642240,15793016,7849224,1749526,62,48,222,246,27,19.3,0.0975,4.01,20
2025-11,2025 Q4,Port Harcourt,Web,Grocery,Peak Season,799,15668390,12816743,2851647,1159461,17,59,261,311,18,19.0,0.0700,4.37,20
2025-11,2025 Q4,Port Harcourt,Web,Business Supplies,Peak Season,489,33173760,24084150,9089610,2454858,17,36,161,189,12,19.2,0.0871,4.28,20
2025-11,2025 Q4,Port Harcourt,Marketplace,Electronics,Peak Season,575,52417000,40518341,11898659,3878858,44,55,215,190,22,19.6,0.1278,3.98,24
2025-11,2025 Q4,Port Harcourt,Marketplace,Home & Living,Peak Season,460,25355200,17824706,7530494,1876285,22,38,170,155,14,19.1,0.0823,4.22,24
2025-11,2025 Q4,Port Harcourt,Marketplace,Beauty,Peak Season,355,10724550,6649221,4075329,793617,10,29,130,121,9,18.9,0.0577,4.35,24
2025-11,2025 Q4,Port Harcourt,Marketplace,Fashion,Peak Season,527,18993080,12839322,6153758,1405488,55,43,200,171,24,19.3,0.0975,3.96,24
2025-11,2025 Q4,Port Harcourt,Marketplace,Grocery,Peak Season,642,12589620,10399026,2190594,931632,15,53,235,219,16,19.0,0.0700,4.35,24
2025-11,2025 Q4,Port Harcourt,Marketplace,Business Supplies,Peak Season,393,26661120,19569262,7091858,1972923,15,32,144,133,11,19.2,0.0871,4.25,24
2025-11,2025 Q4,Port Harcourt,Partner,Electronics,Peak Season,477,43483320,33264740,10218580,3217766,33,38,144,200,15,19.6,0.1278,4.03,20
2025-11,2025 Q4,Port Harcourt,Partner,Home & Living,Peak Season,381,21000720,14595500,6405220,1554053,17,25,114,161,10,19.1,0.0823,4.26,20
2025-11,2025 Q4,Port Harcourt,Partner,Beauty,Peak Season,294,8881740,5435625,3446115,657249,8,19,87,125,6,18.9,0.0577,4.38,20
2025-11,2025 Q4,Port Harcourt,Partner,Fashion,Peak Season,437,15749480,10520653,5228827,1165462,41,29,134,180,17,19.3,0.0975,4.02,20
2025-11,2025 Q4,Port Harcourt,Partner,Grocery,Peak Season,533,10452130,8549842,1902288,773458,11,35,157,228,11,19.0,0.0700,4.38,20
2025-11,2025 Q4,Port Harcourt,Partner,Business Supplies,Peak Season,326,22115840,16056100,6059740,1636572,11,21,97,138,7,19.2,0.0871,4.29,20
2025-11,2025 Q4,Ibadan,Store,Electronics,Peak Season,670,61077200,46724058,14353142,4519713,47,49,184,303,21,18.5,0.1179,4.07,18
2025-11,2025 Q4,Ibadan,Store,Home & Living,Peak Season,536,29544320,20533302,9011018,2186280,24,32,145,245,13,18.1,0.0760,4.28,18
2025-11,2025 Q4,Ibadan,Store,Beauty,Peak Season,413,12476730,7635759,4840971,923278,11,24,111,189,8,17.8,0.0533,4.40,18
2025-11,2025 Q4,Ibadan,Store,Fashion,Peak Season,614,22128560,14781878,7346682,1637513,58,36,171,274,23,18.2,0.0900,4.04,18
2025-11,2025 Q4,Ibadan,Store,Grocery,Peak Season,748,14668280,11998653,2669627,1085453,16,44,200,345,14,18.0,0.0646,4.40,18
2025-11,2025 Q4,Ibadan,Store,Business Supplies,Peak Season,457,31002880,22508091,8494789,2294213,15,27,123,209,10,18.1,0.0804,4.32,18
2025-11,2025 Q4,Ibadan,Web,Electronics,Peak Season,599,54604840,41772703,12832137,4040758,42,52,200,227,21,18.5,0.1179,4.05,18
2025-11,2025 Q4,Ibadan,Web,Home & Living,Peak Season,479,26402480,18349724,8052756,1953784,21,35,158,184,13,18.1,0.0760,4.26,18
2025-11,2025 Q4,Ibadan,Web,Beauty,Peak Season,369,11147490,6822264,4325226,824914,10,27,121,143,9,17.8,0.0533,4.38,18
2025-11,2025 Q4,Ibadan,Web,Fashion,Peak Season,549,19785960,13217021,6568939,1464161,52,40,186,205,22,18.2,0.0900,4.02,18
2025-11,2025 Q4,Ibadan,Web,Grocery,Peak Season,669,13119090,10731416,2387674,970813,14,49,219,260,15,18.0,0.0646,4.38,18
2025-11,2025 Q4,Ibadan,Web,Business Supplies,Peak Season,409,27746560,20144003,7602557,2053245,14,30,134,158,10,18.1,0.0804,4.30,18
2025-11,2025 Q4,Ibadan,Marketplace,Electronics,Peak Season,482,43939120,33964940,9974180,3251495,37,46,181,159,18,18.5,0.1179,4.00,22
2025-11,2025 Q4,Ibadan,Marketplace,Home & Living,Peak Season,385,21221200,14918504,6302696,1570369,19,31,143,129,12,18.1,0.0760,4.23,22
2025-11,2025 Q4,Ibadan,Marketplace,Beauty,Peak Season,297,8972370,5562869,3409501,663955,9,24,109,101,8,17.8,0.0533,4.36,22
2025-11,2025 Q4,Ibadan,Marketplace,Fashion,Peak Season,441,15893640,10744101,5149539,1176129,46,36,167,143,20,18.2,0.0900,3.97,22
2025-11,2025 Q4,Ibadan,Marketplace,Grocery,Peak Season,538,10550180,8714449,1835731,780713,13,44,197,183,13,18.0,0.0646,4.36,22
2025-11,2025 Q4,Ibadan,Marketplace,Business Supplies,Peak Season,329,22319360,16382410,5936950,1651633,12,27,121,111,9,18.1,0.0804,4.27,22
2025-11,2025 Q4,Ibadan,Partner,Electronics,Peak Season,399,36372840,27825223,8547617,2691590,28,32,120,167,13,18.5,0.1179,4.06,18
2025-11,2025 Q4,Ibadan,Partner,Home & Living,Peak Season,319,17583280,12220380,5362900,1301163,14,21,95,135,8,18.1,0.0760,4.27,18
2025-11,2025 Q4,Ibadan,Partner,Beauty,Peak Season,246,7431660,4548176,2883484,549943,6,16,73,104,5,17.8,0.0533,4.39,18
2025-11,2025 Q4,Ibadan,Partner,Fashion,Peak Season,366,13190640,8811348,4379292,976107,35,24,112,151,14,18.2,0.0900,4.03,18
2025-11,2025 Q4,Ibadan,Partner,Grocery,Peak Season,446,8746060,7154277,1591783,647208,9,29,131,191,9,18.0,0.0646,4.39,18
2025-11,2025 Q4,Ibadan,Partner,Business Supplies,Peak Season,273,18520320,13445752,5074568,1370504,9,18,81,116,6,18.1,0.0804,4.31,18
2025-11,2025 Q4,Kano,Store,Electronics,Peak Season,614,55972240,42818764,13153476,4141946,43,45,169,277,19,21.1,0.1450,4.01,23
2025-11,2025 Q4,Kano,Store,Home & Living,Peak Season,491,27063920,18809424,8254496,2002730,22,29,133,224,12,20.6,0.0934,4.25,23
2025-11,2025 Q4,Kano,Store,Beauty,Peak Season,378,11419380,6988661,4430719,845034,10,22,101,174,7,20.3,0.0655,4.38,23
2025-11,2025 Q4,Kano,Store,Fashion,Peak Season,563,20290520,13554067,6736453,1501498,54,33,157,251,21,20.7,0.1106,4.00,23
2025-11,2025 Q4,Kano,Store,Grocery,Peak Season,685,13432850,10988071,2444779,994031,15,41,183,316,13,20.4,0.0795,4.37,23
2025-11,2025 Q4,Kano,Store,Business Supplies,Peak Season,419,28424960,20636521,7788439,2103447,14,25,113,192,9,20.6,0.0988,4.28,23
2025-11,2025 Q4,Kano,Web,Electronics,Peak Season,549,50046840,38285833,11761007,3703466,38,48,184,208,19,21.1,0.1450,3.99,23
2025-11,2025 Q4,Kano,Web,Home & Living,Peak Season,439,24197680,16817388,7380292,1790628,19,32,145,169,12,20.6,0.0934,4.23,23
2025-11,2025 Q4,Kano,Web,Beauty,Peak Season,338,10210980,6249120,3961860,755613,9,25,111,131,8,20.3,0.0655,4.36,23
2025-11,2025 Q4,Kano,Web,Fashion,Peak Season,503,18128120,12109584,6018536,1341481,48,37,170,188,20,20.7,0.1106,3.98,23
2025-11,2025 Q4,Kano,Web,Grocery,Peak Season,613,12020930,9833121,2187809,889549,13,45,200,239,14,20.4,0.0795,4.35,23
2025-11,2025 Q4,Kano,Web,Business Supplies,Peak Season,375,25440000,18469440,6970560,1882560,13,27,123,145,9,20.6,0.0988,4.26,23
2025-11,2025 Q4,Kano,Marketplace,Electronics,Peak Season,441,40201560,31075806,9125754,2974915,34,42,165,146,17,21.1,0.1450,3.95,27
2025-11,2025 Q4,Kano,Marketplace,Home & Living,Peak Season,353,19457360,13678524,5778836,1439845,17,29,131,118,11,20.6,0.0934,4.20,27
2025-11,2025 Q4,Kano,Marketplace,Beauty,Peak Season,272,8217120,5094614,3122506,608067,8,22,100,92,7,20.3,0.0655,4.33,27
2025-11,2025 Q4,Kano,Marketplace,Fashion,Peak Season,405,14596200,9867031,4729169,1080119,42,33,153,132,18,20.7,0.1106,3.93,27
2025-11,2025 Q4,Kano,Marketplace,Grocery,Peak Season,493,9667730,7985545,1682185,715412,11,40,180,168,12,20.4,0.0795,4.33,27
2025-11,2025 Q4,Kano,Marketplace,Business Supplies,Peak Season,301,20419840,14988163,5431677,1511068,11,24,111,101,8,20.6,0.0988,4.23,27
2025-11,2025 Q4,Kano,Partner,Electronics,Peak Season,366,33364560,25523888,7840672,2468977,25,29,111,153,12,21.1,0.1450,4.00,23
2025-11,2025 Q4,Kano,Partner,Home & Living,Peak Season,293,16150160,11224361,4925799,1195112,13,19,87,124,7,20.6,0.0934,4.24,23
2025-11,2025 Q4,Kano,Partner,Beauty,Peak Season,225,6797250,4159917,2637333,502996,6,15,66,96,5,20.3,0.0655,4.37,23
2025-11,2025 Q4,Kano,Partner,Fashion,Peak Season,335,12073400,8065031,4008369,893432,32,22,103,138,13,20.7,0.1106,3.99,23
2025-11,2025 Q4,Kano,Partner,Grocery,Peak Season,409,8020490,6560761,1459729,593516,8,27,120,175,8,20.4,0.0795,4.36,23
2025-11,2025 Q4,Kano,Partner,Business Supplies,Peak Season,250,16960000,12312960,4647040,1255040,8,16,74,106,5,20.6,0.0988,4.27,23
2025-12,2025 Q4,Lagos,Store,Electronics,Peak Season,1389,127337964,96904191,30433773,9423009,98,102,376,635,44,17.0,0.0997,4.11,15
2025-12,2025 Q4,Lagos,Store,Home & Living,Peak Season,1111,61584952,42555202,19029750,4557286,49,66,296,513,28,16.6,0.0643,4.31,15
2025-12,2025 Q4,Lagos,Store,Beauty,Peak Season,856,26006136,15811731,10194405,1924454,23,51,226,398,17,16.3,0.0451,4.42,15
2025-12,2025 Q4,Lagos,Store,Fashion,Peak Season,1273,46138612,30636038,15502574,3414257,122,76,350,575,48,16.7,0.0761,4.07,15
2025-12,2025 Q4,Lagos,Store,Grocery,Peak Season,1551,30587271,24898039,5689232,2263458,34,93,407,724,30,16.4,0.0547,4.43,15
2025-12,2025 Q4,Lagos,Store,Business Supplies,Peak Season,949,64744576,46745584,17998992,4791099,33,56,252,440,21,16.6,0.0680,4.34,15
2025-12,2025 Q4,Lagos,Web,Electronics,Peak Season,1242,113861592,86648672,27212920,8425758,88,109,411,477,43,17.0,0.0997,4.09,15
2025-12,2025 Q4,Lagos,Web,Home & Living,Peak Season,994,55099408,38073691,17025717,4077356,44,73,324,387,28,16.6,0.0643,4.29,15
2025-12,2025 Q4,Lagos,Web,Beauty,Peak Season,766,23271846,14149282,9122564,1722117,21,56,248,301,18,16.3,0.0451,4.40,15
2025-12,2025 Q4,Lagos,Web,Fashion,Peak Season,1139,41281916,27411192,13870724,3054862,109,84,381,432,47,16.7,0.0761,4.06,15
2025-12,2025 Q4,Lagos,Web,Grocery,Peak Season,1387,27353027,22265364,5087663,2024124,30,102,447,547,31,16.4,0.0547,4.41,15
2025-12,2025 Q4,Lagos,Web,Business Supplies,Peak Season,849,57922176,41819811,16102365,4286241,29,62,276,332,22,16.6,0.0680,4.32,15
2025-12,2025 Q4,Lagos,Marketplace,Electronics,Peak Season,999,91584324,70428345,21155979,6777240,78,96,370,335,39,17.0,0.0997,4.04,18
2025-12,2025 Q4,Lagos,Marketplace,Home & Living,Peak Season,799,44290168,30958827,13331341,3277472,39,66,292,273,25,16.6,0.0643,4.26,18
2025-12,2025 Q4,Lagos,Marketplace,Beauty,Peak Season,616,18714696,11528253,7186443,1384888,18,51,224,212,16,16.3,0.0451,4.38,18
2025-12,2025 Q4,Lagos,Marketplace,Fashion,Peak Season,915,33163260,22285711,10877549,2454081,96,75,343,302,41,16.7,0.0761,4.00,18
2025-12,2025 Q4,Lagos,Marketplace,Grocery,Peak Season,1115,21988915,18074888,3914027,1627180,26,92,403,387,28,16.4,0.0547,4.38,18
2025-12,2025 Q4,Lagos,Marketplace,Business Supplies,Peak Season,682,46528768,33966001,12562767,3443129,26,56,248,234,19,16.6,0.0680,4.30,18
2025-12,2025 Q4,Lagos,Partner,Electronics,Peak Season,828,75907728,57765781,18141947,5617172,58,67,247,351,27,17.0,0.0997,4.10,15
2025-12,2025 Q4,Lagos,Partner,Home & Living,Peak Season,662,36695984,25356925,11339059,2715503,29,44,194,284,17,16.6,0.0643,4.30,15
2025-12,2025 Q4,Lagos,Partner,Beauty,Peak Season,510,15494310,9420540,6073770,1146579,14,34,148,221,11,16.3,0.0451,4.41,15
2025-12,2025 Q4,Lagos,Partner,Fashion,Peak Season,759,27509196,18266106,9243090,2035681,72,50,229,318,29,16.7,0.0761,4.07,15
2025-12,2025 Q4,Lagos,Partner,Grocery,Peak Season,925,18241925,14848927,3392998,1349902,20,61,268,401,19,16.4,0.0547,4.42,15
2025-12,2025 Q4,Lagos,Partner,Business Supplies,Peak Season,566,38614784,27879874,10734910,2857494,19,37,165,244,13,16.6,0.0680,4.33,15
2025-12,2025 Q4,Abuja,Store,Electronics,Peak Season,1056,96809856,74059540,22750316,7163929,74,78,286,482,33,17.7,0.1070,4.09,16
2025-12,2025 Q4,Abuja,Store,Home & Living,Peak Season,845,46840040,32553828,14286212,3466163,38,50,225,390,21,17.3,0.0690,4.30,16
2025-12,2025 Q4,Abuja,Store,Beauty,Peak Season,651,19778031,12104155,7673876,1463574,18,39,172,302,13,17.0,0.0484,4.41,16
2025-12,2025 Q4,Abuja,Store,Fashion,Peak Season,968,35084192,23436240,11647952,2596230,92,58,266,437,36,17.4,0.0817,4.06,16
2025-12,2025 Q4,Abuja,Store,Grocery,Peak Season,1179,23251059,19019366,4231693,1720578,25,70,310,550,23,17.1,0.0587,4.42,16
2025-12,2025 Q4,Abuja,Store,Business Supplies,Peak Season,721,49189504,35711580,13477924,3640023,25,43,191,334,16,17.3,0.0729,4.33,16
2025-12,2025 Q4,Abuja,Web,Electronics,Peak Season,945,86633820,66274872,20358948,6410903,67,83,313,363,33,17.7,0.1070,4.07,16
2025-12,2025 Q4,Abuja,Web,Home & Living,Peak Season,756,41906592,29125081,12781511,3101088,34,55,247,294,21,17.3,0.0690,4.28,16
